date,open,high,low,close,volume,label
2018.01.19,111.039,111.13,110.495,110.819,128650,110.807
2018.01.21,110.549,110.807,110.521,110.688,13291,111.224
2018.01.22,110.687,111.224,110.596,110.983,108618,111.178
2018.01.23,110.983,111.178,110.065,110.124,135460,110.288
2018.01.24,110.125,110.288,108.968,109.32,161619,109.72
2018.01.25,109.323,109.72,108.5,109.673,216843,109.77
2018.01.26,109.675,109.77,108.283,108.644,178481,108.786
2018.01.28,108.705,108.786,108.591,108.607,16260,109.202
2018.01.29,108.606,109.202,108.509,108.944,161332,109.205
2018.01.30,108.943,109.205,108.414,108.742,189100,109.447
2018.01.31,108.746,109.447,108.596,109.194,191302,109.749
2018.02.01,109.194,109.749,109.094,109.398,171490,110.482
2018.02.02,109.399,110.482,109.279,110.173,194642,110.287
2018.02.04,110.173,110.287,110.021,110.031,16452,110.264
2018.02.05,110.032,110.264,108.991,109.053,226743,109.712
2018.02.06,109.052,109.712,108.455,109.632,365478,109.702
2018.02.07,109.634,109.702,108.919,109.153,233984,109.783
2018.02.08,109.154,109.783,108.502,108.561,268404,109.307
2018.02.09,108.564,109.307,108.047,108.802,303600,108.892
2018.02.11,108.842,108.892,108.706,108.804,7859,108.809
2018.02.12,108.803,108.809,108.438,108.719,177537,108.768
2018.02.13,108.718,108.768,107.408,107.766,192616,107.902
2018.02.14,107.766,107.902,106.421,106.551,225235,106.89
2018.02.15,106.551,106.89,106.022,106.105,209804,106.397
2018.02.16,106.105,106.397,105.551,106.289,169628,106.368
2018.02.18,106.329,106.368,106.137,106.268,12638,106.738
2018.02.19,106.269,106.738,106.096,106.716,135657,107.397
2018.02.20,106.718,107.397,106.643,107.393,196087,107.903
2018.02.21,107.392,107.903,107.291,107.579,232165,107.763
2018.02.22,107.579,107.763,106.595,106.838,223459,107.133
2018.02.23,106.839,107.133,106.513,106.852,167723,107.141
2018.02.25,107.024,107.141,106.91,107.077,16747,107.09
2018.02.26,107.077,107.09,106.376,107.07,180713,107.673
2018.02.27,107.07,107.673,106.784,107.43,193762,107.526
2018.02.28,107.431,107.526,106.565,106.636,196177,107.203
2018.03.01,106.636,107.203,106.075,106.172,287406,106.294
2018.03.02,106.172,106.294,105.25,105.722,259515,105.678
2018.03.04,105.529,105.678,105.469,105.561,16205,106.28
2018.03.05,105.562,106.28,105.35,106.256,232508,106.465
2018.03.06,106.257,106.465,105.456,105.579,236261,106.222
2018.03.07,105.581,106.222,105.505,106.181,242324,106.44
2018.03.08,106.181,106.44,105.892,106.421,206617,107.053
2018.03.09,106.421,107.053,106.35,106.803,203602,106.956
2018.03.11,106.687,106.956,106.679,106.943,5455,106.974
2018.03.12,106.942,106.974,106.316,106.406,175418,107.295
2018.03.13,106.405,107.295,106.255,106.496,235515,106.748
2018.03.14,106.496,106.748,106.065,106.318,205754,106.415
2018.03.15,106.318,106.415,105.784,106.287,205443,106.367
2018.03.16,106.287,106.367,105.603,106.013,158481,106.069
2018.03.18,105.919,106.069,105.895,105.977,4408,106.308
2018.03.19,105.977,106.308,105.678,106.042,214971,106.607
2018.03.20,106.042,106.607,105.929,106.539,182686,106.64
2018.03.21,106.539,106.64,105.88,105.963,162882,105.985
2018.03.22,105.964,105.985,104.644,104.853,311767,105.286
2018.03.23,104.854,105.286,104.648,104.716,315899,104.822
2018.03.25,104.657,104.822,104.632,104.728,5060,105.547
2018.03.26,104.728,105.547,104.727,105.455,213638,105.903
2018.03.27,105.454,105.903,105.324,105.4,243342,107.012
2018.03.28,105.4,107.012,105.369,106.821,295831,106.934
2018.03.29,106.822,106.934,106.267,106.48,216907,106.515
2018.03.30,106.485,106.515,106.124,106.269,75475,106.405
2018.04.01,106.172,106.405,106.169,106.303,8214,106.449
2018.04.02,106.305,106.449,105.657,105.835,173613,106.658
2018.04.03,105.834,106.658,105.693,106.507,216793,106.847
2018.04.04,106.506,106.847,105.99,106.78,234844,107.493
2018.04.05,106.781,107.493,106.712,107.158,188342,107.46
2018.04.06,107.158,107.46,106.776,106.941,271254,107.04
2018.04.08,106.951,107.04,106.892,106.896,6125,107.203
2018.04.09,106.897,107.203,106.617,106.733,189649,107.399
2018.04.10,106.734,107.399,106.618,107.207,229926,107.225
2018.04.11,107.208,107.225,106.651,106.802,194170,107.429
2018.04.12,106.801,107.429,106.7,107.249,180062,107.78
2018.04.13,107.25,107.78,107.204,107.343,132759,107.609
2018.04.15,107.451,107.609,107.446,107.542,2728,107.584
2018.04.16,107.541,107.584,107.037,107.115,68128,107.207
2018.04.17,107.114,107.207,106.882,107.034,61609,107.386
2018.04.18,107.033,107.386,107.008,107.214,61785,107.516
2018.04.19,107.218,107.516,107.211,107.424,70720,107.855
2018.04.20,107.423,107.855,107.378,107.641,63342,107.829
2018.04.22,107.774,107.829,107.662,107.782,3607,108.753
2018.04.23,107.781,108.753,107.735,108.674,66657,109.194
2018.04.24,108.673,109.194,108.543,108.857,77028,109.468
2018.04.25,108.856,109.468,108.788,109.409,82082,109.456
2018.04.26,109.409,109.456,109.066,109.35,72644,109.538
2018.04.27,109.35,109.538,108.989,109.083,66592,109.164
2018.04.29,109.065,109.164,109.032,109.145,1811,109.452
2018.04.30,109.145,109.452,109.022,109.271,60042,109.91
2018.05.01,109.27,109.91,109.25,109.908,63077,110.018
2018.05.02,109.908,110.018,109.595,109.83,77214,109.855
2018.05.03,109.83,109.855,108.93,109.158,79690,109.273
2018.05.04,109.157,109.273,108.649,109.06,62926,109.118
2018.05.06,109.109,109.118,109.042,109.087,1538,109.397
2018.05.07,109.088,109.397,108.757,109.136,60495,109.351
2018.05.08,109.137,109.351,108.83,109.1,73836,109.833
2018.05.09,109.098,109.833,108.998,109.746,70127,110.016
2018.05.10,109.747,110.016,109.316,109.407,73274,109.567
2018.05.11,109.408,109.567,109.153,109.365,57608,109.405
2018.05.13,109.324,109.405,109.27,109.362,2685,109.714
2018.05.14,109.361,109.714,109.208,109.709,59853,110.453
2018.05.15,109.709,110.453,109.663,110.287,74757,110.402
2018.05.16,110.287,110.402,110.04,110.295,72226,110.86
2018.05.17,110.295,110.86,110.073,110.786,70737,111.082
2018.05.18,110.787,111.082,110.611,110.763,59467,110.907
2018.05.20,110.863,110.907,110.822,110.867,2062,111.395
2018.05.21,110.868,111.395,110.842,110.958,59917,111.184
2018.05.22,110.958,111.184,110.777,110.824,61916,110.878
2018.05.23,110.823,110.878,109.558,109.99,90579,110.044
2018.05.24,109.987,110.044,108.958,109.261,84251,109.744
2018.05.25,109.263,109.744,109.125,109.445,70925,109.826
2018.05.27,109.747,109.826,109.606,109.644,3959,109.748
2018.05.28,109.642,109.748,109.235,109.451,61679,109.459
2018.05.29,109.452,109.459,108.113,108.628,110869,109.074
2018.05.30,108.628,109.074,108.351,108.825,94335,109.003
2018.05.31,108.824,109.003,108.39,108.773,86303,109.733
2018.06.01,108.774,109.733,108.722,109.504,73069,109.556
2018.06.03,109.46,109.556,109.455,109.553,1046,109.907
2018.06.04,109.553,109.907,109.374,109.901,64019,110.004
2018.06.05,109.901,110.004,109.478,109.828,72685,110.267
2018.06.06,109.83,110.267,109.797,110.16,74757,110.22
2018.06.07,110.161,110.22,109.48,109.692,83471,109.852
2018.06.08,109.69,109.852,109.198,109.537,77850,109.486
2018.06.10,109.304,109.486,109.304,109.419,2037,110.173
2018.06.11,109.419,110.173,109.372,110.168,63421,110.541
2018.06.12,110.168,110.541,110.1,110.445,74977,110.849
2018.06.13,110.443,110.849,110.083,110.195,64254,110.692
2018.06.14,110.194,110.692,109.918,110.572,73481,110.903
2018.06.15,110.574,110.903,110.39,110.661,73445,110.741
2018.06.17,110.705,110.741,110.61,110.617,2726,110.667
2018.06.18,110.617,110.667,110.299,110.542,58308,110.548
2018.06.19,110.543,110.548,109.551,110.034,92871,110.45
2018.06.20,110.033,110.45,109.854,110.379,75350,110.758
2018.06.21,110.376,110.758,109.842,109.901,81496,110.217
2018.06.22,109.901,110.217,109.803,109.988,50111,110.02
2018.06.24,109.911,110.02,109.859,109.921,2757,109.984
2018.06.25,109.922,109.984,109.372,109.678,63164,110.199
2018.06.26,109.677,110.199,109.37,110.059,70916,110.489
2018.06.27,110.058,110.489,109.686,110.234,87179,110.65
2018.06.28,110.233,110.65,109.967,110.495,79083,110.942
2018.06.29,110.484,110.942,110.385,110.703,52200,110.815
2018.07.01,110.579,110.815,110.556,110.703,5007,111.063
2018.07.02,110.703,111.063,110.604,110.839,64004,111.134
2018.07.03,110.839,111.134,110.478,110.501,66538,110.556
2018.07.04,110.501,110.556,110.281,110.471,59754,110.725
2018.07.05,110.473,110.725,110.292,110.66,64404,110.786
2018.07.06,110.658,110.786,110.381,110.48,54147,110.477
2018.07.08,110.408,110.477,110.39,110.411,2430,110.902
2018.07.09,110.415,110.902,110.356,110.871,52902,111.353
2018.07.10,110.872,111.353,110.796,110.842,59012,112.176
2018.07.11,110.841,112.176,110.768,111.942,80455,112.66
2018.07.12,111.944,112.66,111.924,112.607,64265,112.801
2018.07.13,112.609,112.801,112.276,112.362,53786,112.429
2018.07.15,112.205,112.429,112.199,112.396,2791,112.563
2018.07.16,112.397,112.563,112.23,112.313,48809,112.949
2018.07.17,112.312,112.949,112.227,112.926,65073,113.137
2018.07.18,112.926,113.137,112.714,112.859,64826,113.167
2018.07.19,112.859,113.167,112.063,112.444,71669,112.623
2018.07.20,112.448,112.623,111.387,111.445,78508,111.506
2018.07.22,111.384,111.506,111.294,111.335,3166,111.543
2018.07.23,111.336,111.543,110.752,111.376,68355,111.513
2018.07.24,111.376,111.513,110.961,111.242,62572,111.383
2018.07.25,111.242,111.383,110.667,110.915,70574,111.249
2018.07.26,110.914,111.249,110.591,111.201,56005,111.251
2018.07.27,111.202,111.251,110.797,111.007,49116,111.013
2018.07.29,110.931,111.013,110.927,110.964,2513,111.166
2018.07.30,110.964,111.166,110.892,111.021,45251,111.958
2018.07.31,111.02,111.958,110.755,111.767,65501,112.152
2018.08.01,111.765,112.152,111.392,111.671,59425,111.735
2018.08.02,111.672,111.735,111.323,111.625,57772,111.876
2018.08.03,111.626,111.876,111.101,111.273,47645,111.264
2018.08.05,111.22,111.264,111.155,111.247,1399,111.526
2018.08.06,111.247,111.526,111.169,111.364,43845,111.478
2018.08.07,111.364,111.478,110.993,111.365,39599,111.439
2018.08.08,111.372,111.439,110.837,110.883,44800,111.184
2018.08.09,110.882,111.184,110.708,111.155,46596,111.17
2018.08.10,111.154,111.17,110.516,110.892,69117,110.746
2018.08.12,110.467,110.746,110.449,110.595,3249,110.935
2018.08.13,110.589,110.935,110.111,110.722,67270,111.315
2018.08.14,110.721,111.315,110.587,111.181,56023,111.431
2018.08.15,111.181,111.431,110.434,110.629,62017,111.121
2018.08.16,110.63,111.121,110.459,110.944,58963,111.052
2018.08.17,110.945,111.052,110.316,110.519,46663,110.583
2018.08.19,110.583,110.583,110.498,110.507,1993,110.696
2018.08.20,110.508,110.696,109.918,109.931,45284,110.546
2018.08.21,109.93,110.546,109.776,110.073,52103,110.615
2018.08.22,110.073,110.615,110.027,110.549,50178,111.394
2018.08.23,110.55,111.394,110.538,111.352,52269,111.487
2018.08.24,111.351,111.487,111.107,111.261,42380,111.33
2018.08.26,111.327,111.33,111.226,111.247,811,111.345
2018.08.27,111.247,111.345,110.936,111.074,39365,111.356
2018.08.28,111.075,111.356,110.956,111.17,46728,111.828
2018.08.29,111.169,111.828,111.122,111.725,50706,111.754
2018.08.30,111.724,111.754,110.954,111.018,55202,111.132
2018.08.31,111.019,111.132,110.685,111.106,52475,111.177
2018.09.02,111.057,111.177,111.056,111.176,3145,111.187
2018.09.03,111.182,111.187,110.852,111.089,38637,111.533
2018.09.04,111.087,111.533,110.901,111.463,55371,111.757
2018.09.05,111.462,111.757,111.401,111.463,53085,111.512
2018.09.06,111.469,111.512,110.522,110.667,56445,111.245
2018.09.07,110.668,111.245,110.38,111.037,57038,111.087
2018.09.09,111.024,111.087,110.987,110.987,1738,111.248
2018.09.10,110.988,111.248,110.853,111.136,41274,111.65
2018.09.11,111.135,111.65,111.074,111.624,44306,111.633
2018.09.12,111.625,111.633,111.12,111.236,48708,112.046
2018.09.13,111.235,112.046,111.17,112.046,47733,112.168
2018.09.14,112.045,112.168,111.754,112.043,43279,112.047
2018.09.16,112.015,112.047,111.941,111.964,1223,112.122
2018.09.17,111.965,112.122,111.672,111.681,37839,112.389
2018.09.18,111.682,112.389,111.664,112.356,55012,112.444
2018.09.19,112.355,112.444,112.163,112.271,49324,112.583
2018.09.20,112.271,112.583,112.045,112.484,50476,112.874
2018.09.21,112.486,112.874,112.429,112.557,44044,112.569
2018.09.23,112.44,112.569,112.425,112.543,977,112.834
2018.09.24,112.544,112.834,112.435,112.796,37571,112.996
2018.09.25,112.797,112.996,112.742,112.973,41400,113.135
2018.09.26,112.971,113.135,112.625,112.757,47170,113.468
2018.09.27,112.757,113.468,112.561,113.401,52242,113.705
2018.09.28,113.401,113.705,113.322,113.691,48556,113.763
2018.09.30,113.738,113.763,113.701,113.746,1779,114.061
2018.10.01,113.745,114.061,113.73,113.998,41528,114.013
2018.10.02,113.999,114.013,113.53,113.652,48256,114.542
2018.10.03,113.651,114.542,113.521,114.46,50070,114.551
2018.10.04,114.461,114.551,113.636,113.894,61404,114.1
2018.10.05,113.891,114.1,113.56,113.702,56116,113.791
2018.10.07,113.786,113.791,113.653,113.712,1487,113.942
2018.10.08,113.71,113.942,112.823,113.141,44234,113.392
2018.10.09,113.139,113.392,112.872,113.007,67360,113.285
2018.10.10,113.005,113.285,112.113,112.247,70417,112.536
2018.10.11,112.245,112.536,111.837,112.116,102535,112.498
2018.10.12,112.114,112.498,111.881,112.212,73852,112.2
2018.10.14,112.139,112.2,112.124,112.182,1547,112.235
2018.10.15,112.182,112.235,111.626,111.772,74148,112.335
2018.10.16,111.772,112.335,111.766,112.311,61787,112.716
2018.10.17,112.309,112.716,112.015,112.622,67531,112.729
2018.10.18,112.622,112.729,112.494,112.553,11720,112.31
